stamp_sec,stamp_nanosec,x,y,yaw
26,8000000,-0.4711001136712993,-1.4999749211902662,3.299158264138541e-05
26,42000000,-0.4656601463686226,-1.4999747685107352,3.304068776214537e-05
26,76000000,-0.46022015695016594,-1.49997461757354,3.308728195872754e-05
26,110000000,-0.4547801686541862,-1.4999744703015485,3.314109551068668e-05
26,144000000,-0.44934015688221823,-1.499974277914143,3.316233728381648e-05
26,178000000,-0.4439001573953447,-1.4999741155590922,3.319823645427781e-05
26,212000000,-0.4384601905643641,-1.499973984721901,3.3265444450875796e-05
26,246000000,-0.4330200713613108,-1.4999738551021633,3.33205698476783e-05
26,280000000,-0.42758001389631567,-1.4999736704135982,3.335321805034651e-05
26,314000000,-0.4221400200998546,-1.4999734833752032,3.33784083088466e-05
26,348000000,-0.41669993150465245,-1.4999733109103408,3.34071161399307e-05
26,382000000,-0.41125989126798773,-1.4999732169592328,3.34780345402752e-05
26,416000000,-0.4058199648634072,-1.499973154665122,3.357967436631745e-05
26,450000000,-0.40038008169440736,-1.4999730804885445,3.366344855220914e-05
26,484000000,-0.3949401561930279,-1.4999728776856718,3.3676529039966e-05
26,518000000,-0.3895001858930142,-1.4999726351987326,3.365740923118598e-05
26,552000000,-0.3840601550056559,-1.4999723634238222,3.363182264344403e-05
26,586000000,-0.3786201125822233,-1.4999721571741231,3.363958994190694e-05
26,620000000,-0.37318008536592545,-1.4999720270824743,3.370530716656693e-05
26,654000000,-0.367740106211331,-1.4999718983390342,3.376382155834321e-05
26,688000000,-0.36230017258097924,-1.4999717687476566,3.382760069121529e-05
26,722000000,-0.35686021937782275,-1.499971687629885,3.3919444083790654e-05
26,756000000,-0.35142024862891924,-1.4999715496971464,3.398075047406719e-05
26,790000000,-0.34598013459864935,-1.4999714100419619,3.403144181634925e-05
26,824000000,-0.3405400911361357,-1.4999712527735212,3.408379867746797e-05
26,858000000,-0.33510007461139063,-1.4999710596882274,3.410685434504424e-05
26,892000000,-0.32966010516058647,-1.4999708750154368,3.413859993084817e-05
26,926000000,-0.32422011420938174,-1.4999706993813915,3.417112220854847e-05
26,960000000,-0.3187801149400373,-1.4999705255656515,3.421104897399726e-05
26,994000000,-0.3133401342999797,-1.4999703648187432,3.4251744955160636e-05
27,28000000,-0.30790015280247185,-1.4999702540079478,3.4321038944177465e-05
27,62000000,-0.30246018065810704,-1.4999701099867315,3.436939480981195e-05
